_id,id,pin,address,owner,parc_sq_ft,class,zoned_as,inventory_type,current_status,acquisition_method,acquisition_date,last_updated,latitude,longitude,census_tract,neighborhood_name,council_district,ward,fire_zone,police_zone,dpw_streets,dpw_enviro,dpw_parks
1352998,171302,0003J00021000000,0417 ARLINGTON AVE,City of Pittsburgh,2838,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.4280668598,-79.996166863,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1352999,171303,0003J00022000000,0419 ARLINGTON AVE,City of Pittsburgh,5719,Vacant Land,H,Hold For Study,Hold for Study,Purchase,1933-10-26,2016-11-17,40.4280225756,-79.996065269,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353000,171304,0003J00024000000,427 ARLINGTON AVE,City of Pittsburgh,3113,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1984-04-02,2016-11-17,40.4279726012,-79.9959661311,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353001,171305,0003J00025000000,0429 BROWNSVILLE RD,City of Pittsburgh,1771,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4279468312,-79.9958894017,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353002,171306,0003J00026000000,0431 ARLINGTON AVE,City of Pittsburgh,3059,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4279291084,-79.9958116269,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353003,171307,0003J00027000000,0433 ARLINGTON AVE,City of Pittsburgh,3096,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4279055386,-79.9957332533,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353004,171308,0003J00029000000,0439 ARLINGTON AVE,City of Pittsburgh,957,Vacant Land,H,Hold For Study,Hold for Study,Purchase,1936-11-02,2016-11-17,40.4280119417,-79.9955798338,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353005,171309,0003J00030000000,0441 ARLINGTON AVE,City of Pittsburgh,5655,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1949-06-06,2016-11-17,40.4278684442,-79.9954944463,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353006,171310,0003J00033000000,0505 ARLINGTON AVE,City of Pittsburgh,2520,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1968-06-03,2016-11-17,40.4278191533,-79.9953682781,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353007,171349,0003K00140000000,0523 ARLINGTON AVE,City of Pittsburgh,2373,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1972-06-05,2016-11-17,40.4276594069,-79.9947525285,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353008,171350,0003K00141000000,0519 ARLINGTON AVE,City of Pittsburgh,1925,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1968-06-03,2016-11-17,40.4276063439,-79.994911156,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353009,171351,0003K00142000000,519 WINDOM ST,City of Pittsburgh,2000,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,2007-05-11,2016-11-17,40.4277391938,-79.9948204811,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353010,171352,0003K00143000000,0513 ARLINGTON AVE,City of Pittsburgh,4720,Vacant Land,H,Hold For Study,Hold for Study,,1900-07-21,2016-11-17,40.4277249082,-79.9949934395,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353011,171353,0003K00145000000,511 19 ARLINGTON AVE,City of Pittsburgh,5082,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1985-10-07,2016-11-17,40.4277609261,-79.9951361481,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353012,171354,0003K00146000000,0507 WILLIAM ST,City of Pittsburgh,2520,Vacant Land,H,Hold For Study,Hold for Study,,1943-07-01,2016-11-17,40.427797612,-79.9952670965,42003170600,South Side Slopes,3,18,4-5,3,4,Southern,Schenley
1353013,172509,0014B00201000000,114 EMERALD ST,City of Pittsburgh,1188,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1973-06-04,2016-11-17,40.4231997673,-79.9919490006,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353014,184409,0014B00369000000,920  MANTON,City of Pittsburgh,2500,Building,R1D-H,Public Sale,Available for Sale,Unknown,2014-10-24,2016-11-17,40.4211526258,-79.9914657055,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353015,184572,0014C00014000000,942  EXCELSIOR ST,City of Pittsburgh,1491,Vacant Land,H,Public Sale,Available for Sale,Sheriff Sale,1950-07-01,2016-11-17,40.423407921,-79.9903200456,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353016,184311,0014C00150000000,11  BROSVILLE ST,City of Pittsburgh,1711,Vacant Land,H,Public Sale,Available for Sale,Treasurer Sale,1969-06-02,2016-11-17,40.4226144464,-79.9891946506,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353017,172533,0014C00262000000,100 BROSVILLE ST,City of Pittsburgh,1424,Vacant Land,H,Public Sale,Available for Sale,Purchase,2000-12-23,2016-11-17,40.4220266928,-79.9908098933,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353018,172534,0014C00278000000,934 E WARRINGTON AVE,City of Pittsburgh,1343,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1989-09-18,2016-11-17,40.4216373029,-79.9903051926,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353019,172537,0014C00282000000,946 E WARRINGTON AVE,City of Pittsburgh,1325,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1985-10-07,2016-11-17,40.4216426963,-79.9899471823,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353020,172538,0014C00288000000,956 E WARRINGTON AVE,City of Pittsburgh,2700,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1975-06-02,2016-11-17,40.4216505165,-79.9895391734,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353021,172541,0014C00354000000,939 MANTON WAY,City of Pittsburgh,1843,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2010-10-22,2016-11-17,40.4214697929,-79.9902999554,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353022,184078,0014E00173000000,619  INDUSTRY ST,City of Pittsburgh,3688,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2015-10-30,2016-11-17,40.4210161997,-79.9965344528,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353023,184079,0014E00174000000,621  INDUSTRY ST,City of Pittsburgh,1500,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2015-10-30,2016-11-17,40.4211391801,-79.9964458683,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353024,172554,0014E00214000000,623 CLIMAX ST,City of Pittsburgh,6250,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2002-12-13,2016-11-17,40.4201532974,-79.9963838191,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353025,172555,0014E00231000000,616 CLIMAX ST,City of Pittsburgh,3125,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2002-10-31,2016-11-17,40.4197202098,-79.9965891058,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353026,172556,0014E00232000000,614 CLIMAX ST,City of Pittsburgh,3125,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2002-10-31,2016-11-17,40.4197198443,-79.996678358,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353027,172557,0014E00266000000,401 BELTZHOOVER AVE,City of Pittsburgh,2600,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2002-10-31,2016-11-17,40.4190180567,-79.9970383099,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353028,172559,0014E00273000000,615 LILLIAN ST,City of Pittsburgh,1250,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1950-06-05,2016-11-17,40.4187898324,-79.9965616891,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353029,172561,0014E00299000000,315 MILLBRIDGE ST,City of Pittsburgh,2850,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1992-09-14,2016-11-17,40.4194696838,-79.9954732743,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353030,172563,0014F00345000000,812 FREELAND ST,City of Pittsburgh,1563,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2009-07-31,2016-11-17,40.4190272109,-79.9931357697,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353031,172564,0014G00022000000,1326 ARLINGTON AVE,City of Pittsburgh,1939,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2012-03-09,2016-11-17,40.4201920495,-79.9911188229,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353032,172566,0014G00143000000,902 CLIMAX ST,City of Pittsburgh,26,Vacant Land,R1D-H,Public Sale,Available for Sale,,1949-12-29,2016-11-17,40.4198572311,-79.9898304957,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353033,172582,0014J00125000000,634 LILLIAN ST,City of Pittsburgh,3488,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1984-04-02,2016-11-17,40.4184920382,-79.9959780394,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353034,172583,0014J00129000000,638 LILLIAN ST,City of Pittsburgh,2122,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,1983-07-18,2016-11-17,40.4184963739,-79.9957574348,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353035,172584,0014J00133000000,704 LILLIAN ST,City of Pittsburgh,2572,Vacant Land,R1D-H,Public Sale,Available for Sale,Treasurer Sale,2012-03-09,2016-11-17,40.4184979881,-79.9954238617,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353036,184484,0014L00028000000,1526  ARLINGTON,City of Pittsburgh,3065,Vacant Land,R1D-H,Public Sale,Available for Sale,Unknown,2012-07-27,2016-11-17,40.4186246379,-79.9886694146,42003180300,Allentown,3,18,4-6,3,4,Southern,Emerald
1353037,184663,0014A00339000000,626  E WARRINGTON AV,City of Pittsburgh,3503,Vacant Land,LNC,URA Transfer,Available for Sale,Treasurer Sale,2013-04-26,2016-11-17,40.4214955205,-79.9961818201,42003180300,Allentown,3,18,4-21,3,4,Southern,Emerald
1353038,171322,0003K00009000000,518 ARLINGTON AVE,City of Pittsburgh,2530,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1995-09-29,2016-11-17,40.4272802749,-79.9950945088,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353039,183372,0003P00025000000,0031  ROANOKE ST,City of Pittsburgh,1500,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-06,2016-11-17,40.425769347,-79.9926181733,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353040,171366,0003P00050000000,38 BROWNSVILLE RD,City of Pittsburgh,506,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4252290053,-79.9914740534,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353041,171368,0003P00054000000,16 ROANOKE ST,City of Pittsburgh,11969,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4255333704,-79.9915235002,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353042,171369,0003P00056000000,40 HANOVER ST,City of Pittsburgh,4140,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.425296819,-79.9915501153,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353043,171371,0003P00085000000,HANOVER ST,City of Pittsburgh,5916,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4253335354,-79.992775771,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353044,171397,0003R00169000000,2 ROANOKE ST,City of Pittsburgh,6072,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1971-06-21,2016-11-17,40.4253166177,-79.9908714454,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353045,171398,0003R00178000000,918 ARLINGTON AVE,City of Pittsburgh,10630,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1984-10-01,2016-11-17,40.4248159265,-79.9903606724,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353046,171399,0003R00192000000,0943 MCLAIN ST,City of Pittsburgh,1438,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1971-06-21,2016-11-17,40.4244301821,-79.9902744138,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353047,171400,0003R00193000000,0945 MCLAIN ST,City of Pittsburgh,1553,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.4244194501,-79.9901827867,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353048,171401,0003R00194000000,0947 MCLAIN ST,City of Pittsburgh,6107,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4243959289,-79.9900003847,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353049,171402,0003R00197000000,0938 STARCH ST,City of Pittsburgh,16006,Not Classified,H,Hold For Study,Hold for Study,,2000-07-21,2016-11-17,40.4246035304,-79.9899688357,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353050,171403,0003R00205000000,0940 MCLAIN ST,City of Pittsburgh,11865,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.4245478998,-79.9895447329,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353051,171409,0003R00231000000,1000 HARTFORD ST,City of Pittsburgh,12282,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1962-06-26,2016-11-17,40.4244940247,-79.9880834489,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353052,171410,0003R00238000000,1004 FRITZ ST,City of Pittsburgh,3000,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1955-06-06,2016-11-17,40.4243351752,-79.9880679718,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353053,171411,0003R00241000000,1006 FITZ ST,City of Pittsburgh,8526,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1948-06-07,2016-11-17,40.424172219,-79.9880887443,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353054,171412,0003R00247000000,1008 FRITZ ST,City of Pittsburgh,2813,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1950-06-05,2016-11-17,40.4237065565,-79.9882838963,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353055,171413,0003R00262000000,1020 ARLINGTON AVE,City of Pittsburgh,36708,Not Classified,H,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.423708397,-79.9893863453,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353056,171414,0003R00263000000,1026 ARLINGTON AVE,City of Pittsburgh,14625,Not Classified,H,Hold For Study,Hold for Study,Treasurer Sale,1953-06-01,2016-11-17,40.4239209233,-79.9889395832,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353057,171415,0003R00293000000,1004 MCLAIN ST,City of Pittsburgh,1680,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,2008-09-26,2016-11-17,40.4242755654,-79.9897906195,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353058,182921,0004H00217000000,311  WILLIAM ST,City of Pittsburgh,7150,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,2015-10-30,2016-11-17,40.4286196179,-80.0015818288,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353059,171445,0004H00226000000,273 WILLIAM ST,City of Pittsburgh,3350,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1951-06-04,2016-11-17,40.428620763,-80.0012066542,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
1353060,171446,0004H00227000000,273 WILLIAM ST,City of Pittsburgh,3525,Vacant Land,H,Hold For Study,Hold for Study,Treasurer Sale,1965-06-07,2016-11-17,40.4286001195,-80.0011171808,42003180300,Allentown,3,18,4-5,3,4,Southern,Emerald
